150
0 1 
0.00671141 0.993289 
0.0134228 0.986577 
0.0201342 0.979866 
0.0268456 0.973154 
0.033557 0.966443 
0.0402685 0.959732 
0.0469799 0.95302 
0.0536913 0.946309 
0.0604027 0.939597 
0.0671141 0.932886 
0.0738255 0.926174 
0.0805369 0.919463 
0.0872483 0.912752 
0.0939597 0.90604 
0.100671 0.899329 
0.107383 0.892617 
0.114094 0.885906 
0.120805 0.879195 
0.127517 0.872483 
0.134228 0.865772 
0.14094 0.85906 
0.147651 0.852349 
0.154362 0.845638 
0.161074 0.838926 
0.167785 0.832215 
0.174497 0.825503 
0.181208 0.818792 
0.187919 0.812081 
0.194631 0.805369 
0.201342 0.798658 
0.208054 0.791946 
0.214765 0.785235 
0.221477 0.778523 
0.228188 0.771812 
0.234899 0.765101 
0.241611 0.758389 
0.248322 0.751678 
0.255034 0.744966 
0.261745 0.738255 
0.268456 0.731544 
0.275168 0.724832 
0.281879 0.718121 
0.288591 0.711409 
0.295302 0.704698 
0.302013 0.697987 
0.308725 0.691275 
0.315436 0.684564 
0.322148 0.677852 
0.328859 0.671141 
0.33557 0.66443 
0.342282 0.657718 
0.348993 0.651007 
0.355705 0.644295 
0.362416 0.637584 
0.369128 0.630872 
0.375839 0.624161 
0.38255 0.61745 
0.389262 0.610738 
0.395973 0.604027 
0.402685 0.597315 
0.409396 0.590604 
0.416107 0.583893 
0.422819 0.577181 
0.42953 0.57047 
0.436242 0.563758 
0.442953 0.557047 
0.449664 0.550336 
0.456376 0.543624 
0.463087 0.536913 
0.469799 0.530201 
0.47651 0.52349 
0.483221 0.516779 
0.489933 0.510067 
0.496644 0.503356 
0.503356 0.496644 
0.510067 0.489933 
0.516779 0.483221 
0.52349 0.47651 
0.530201 0.469799 
0.536913 0.463087 
0.543624 0.456376 
0.550336 0.449664 
0.557047 0.442953 
0.563758 0.436242 
0.57047 0.42953 
0.577181 0.422819 
0.583893 0.416107 
0.590604 0.409396 
0.597315 0.402685 
0.604027 0.395973 
0.610738 0.389262 
0.61745 0.38255 
0.624161 0.375839 
0.630872 0.369128 
0.637584 0.362416 
0.644295 0.355705 
0.651007 0.348993 
0.657718 0.342282 
0.66443 0.33557 
0.671141 0.328859 
0.677852 0.322148 
0.684564 0.315436 
0.691275 0.308725 
0.697987 0.302013 
0.704698 0.295302 
0.711409 0.288591 
0.718121 0.281879 
0.724832 0.275168 
0.731544 0.268456 
0.738255 0.261745 
0.744966 0.255034 
0.751678 0.248322 
0.758389 0.241611 
0.765101 0.234899 
0.771812 0.228188 
0.778523 0.221477 
0.785235 0.214765 
0.791946 0.208054 
0.798658 0.201342 
0.805369 0.194631 
0.812081 0.187919 
0.818792 0.181208 
0.825503 0.174497 
0.832215 0.167785 
0.838926 0.161074 
0.845638 0.154362 
0.852349 0.147651 
0.85906 0.14094 
0.865772 0.134228 
0.872483 0.127517 
0.879195 0.120805 
0.885906 0.114094 
0.892617 0.107383 
0.899329 0.100671 
0.90604 0.0939597 
0.912752 0.0872483 
0.919463 0.0805369 
0.926174 0.0738255 
0.932886 0.0671141 
0.939597 0.0604027 
0.946309 0.0536913 
0.95302 0.0469799 
0.959732 0.0402685 
0.966443 0.033557 
0.973154 0.0268456 
0.979866 0.0201342 
0.986577 0.0134228 
0.993289 0.00671141 
1 0 
